File:	06_07_21_blt.pgc

Блок 1
Title:	
ADC:	E-140
Started:	01.01.2001 3:28:50
Channels:	3
Rate:	200
Step:	0.005
Duration:	505.835
Size:	101168
Время, s	Nx	Ny	Nz
280.575	-0.519	-0.0416	-0.0138
280.58	-0.519	-0.0429	-0.0113
280.585	-0.5202	-0.0416	-0.0138
280.59	-0.5202	-0.0404	-0.0113
280.595	-0.5215	-0.0429	-0.0151
280.6	-0.5215	-0.0404	-0.0113
280.605	-0.5228	-0.0416	-0.0138
280.61	-0.5202	-0.0404	-0.0138
280.615	-0.5228	-0.0404	-0.0138
280.62	-0.5215	-0.0416	-0.0113
280.625	-0.5215	-0.0416	-0.0138
280.63	-0.5215	-0.0391	-0.0138
280.635	-0.5215	-0.0404	-0.0125
280.64	-0.5215	-0.0416	-0.01
280.645	-0.5228	-0.0404	-0.0125
280.65	-0.5215	-0.0404	-0.0138
280.655	-0.5215	-0.0416	-0.0138
280.66	-0.5228	-0.0404	-0.0087
280.665	-0.5228	-0.0416	-0.0138
280.67	-0.5215	-0.0378	-0.0125
280.675	-0.524	-0.0391	-0.0138
280.68	-0.5228	-0.0391	-0.01
280.685	-0.5253	-0.0391	-0.0113
280.69	-0.524	-0.0404	-0.0125
280.695	-0.5253	-0.0404	-0.0138
280.7	-0.524	-0.0391	-0.0138
280.705	-0.524	-0.0404	-0.0151
280.71	-0.5266	-0.0404	-0.0125
280.715	-0.5266	-0.0416	-0.0138
280.72	-0.524	-0.0404	-0.0125
280.725	-0.5266	-0.0404	-0.0125
280.73	-0.5266	-0.0391	-0.0138
280.735	-0.5253	-0.0416	-0.0151
280.74	-0.5266	-0.0404	-0.0113
280.745	-0.5278	-0.0416	-0.0163
280.75	-0.5266	-0.0391	-0.0138
280.755	-0.5253	-0.0391	-0.0151
280.76	-0.5266	-0.0378	-0.0138
280.765	-0.5253	-0.0366	-0.0125
280.77	-0.5253	-0.0378	-0.0125
280.775	-0.5228	-0.0353	-0.0125
280.78	-0.5228	-0.034	-0.0113
280.785	-0.5228	-0.0328	-0.0138
280.79	-0.5215	-0.0328	-0.0125
280.795	-0.5215	-0.0315	-0.0138
280.8	-0.5202	-0.0315	-0.0113
280.805	-0.5202	-0.0303	-0.0113
280.81	-0.5177	-0.029	-0.0138
280.815	-0.519	-0.0265	-0.0113
280.82	-0.519	-0.029	-0.0125
280.825	-0.519	-0.0277	-0.0087
280.83	-0.5177	-0.0265	-0.0113
280.835	-0.519	-0.0277	-0.0125
280.84	-0.519	-0.0239	-0.01
280.845	-0.5177	-0.0239	-0.0087
280.85	-0.5177	-0.0227	-0.0125
280.855	-0.5165	-0.0214	-0.0113
280.86	-0.5152	-0.0214	-0.0113
280.865	-0.5152	-0.0201	-0.01
280.87	-0.5152	-0.0176	-0.0113
280.875	-0.5139	-0.0163	-0.0113
280.88	-0.5139	-0.0151	-0.0125
280.885	-0.5139	-0.0125	-0.01
280.89	-0.5127	-0.0125	-0.01
280.895	-0.5127	-0.0125	-0.0113
280.9	-0.5114	-0.01	-0.0087
280.905	-0.5114	-0.01	-0.0125
280.91	-0.5114	-0.0087	-0.0113
280.915	-0.5089	-0.0075	-0.01
280.92	-0.5114	-0.0062	-0.0113
280.925	-0.5101	-0.0075	-0.0113
280.93	-0.5101	-0.0062	-0.01
280.935	-0.5101	-0.0062	-0.0087
280.94	-0.5101	-0.0062	-0.01
280.945	-0.5101	-0.0075	-0.01
280.95	-0.5114	-0.0087	-0.01
280.955	-0.5114	-0.0075	-0.0087
280.96	-0.5127	-0.0087	-0.0075
280.965	-0.5127	-0.0087	-0.01
280.97	-0.5114	-0.01	-0.0075
280.975	-0.5139	-0.0113	-0.0075
280.98	-0.5127	-0.0113	-0.0075
280.985	-0.5139	-0.0113	-0.0075
280.99	-0.5139	-0.0151	-0.0087
280.995	-0.5139	-0.0138	-0.0087
281	-0.5165	-0.0151	-0.0087
281.005	-0.5165	-0.0163	-0.0075
281.01	-0.5165	-0.0163	-0.0075
281.015	-0.5177	-0.0151	-0.0075
281.02	-0.5177	-0.0176	-0.0062
281.025	-0.5202	-0.0163	-0.0049
281.03	-0.5177	-0.0201	-0.0062
281.035	-0.5177	-0.0189	-0.0062
281.04	-0.519	-0.0201	-0.0049
281.045	-0.519	-0.0201	-0.0062
281.05	-0.5202	-0.0201	-0.0037
281.055	-0.5202	-0.0201	-0.0037
281.06	-0.5215	-0.0214	-0.0011
281.065	-0.5202	-0.0227	-0.0062
281.07	-0.5202	-0.0227	-0.0049
281.075	-0.5215	-0.0227	-0.0049
281.08	-0.5215	-0.0227	-0.0024
281.085	-0.5215	-0.0239	-0.0049
281.09	-0.5228	-0.0252	-0.0049
281.095	-0.5215	-0.0239	-0.0062
281.1	-0.5228	-0.0252	-0.0037
281.105	-0.5228	-0.0252	-0.0087
281.11	-0.5215	-0.0252	-0.0075
281.115	-0.5228	-0.0252	-0.0087
281.12	-0.5228	-0.0252	-0.0049
281.125	-0.5215	-0.0265	-0.0113
281.13	-0.5215	-0.0265	-0.0087
281.135	-0.5228	-0.0265	-0.01
281.14	-0.5228	-0.0277	-0.0087
281.145	-0.5215	-0.029	-0.0138
281.15	-0.5228	-0.0303	-0.0138
281.155	-0.5228	-0.0303	-0.0151
281.16	-0.524	-0.0328	-0.0163
281.165	-0.5228	-0.034	-0.0189
281.17	-0.5228	-0.034	-0.0176
281.175	-0.5228	-0.034	-0.0214
281.18	-0.5228	-0.034	-0.0201
281.185	-0.5215	-0.034	-0.0201
281.19	-0.524	-0.034	-0.0189
281.195	-0.524	-0.034	-0.0214
281.2	-0.5228	-0.034	-0.0176
281.205	-0.5228	-0.0328	-0.0189
281.21	-0.5215	-0.0315	-0.0201
281.215	-0.5215	-0.0315	-0.0176
281.22	-0.5215	-0.0303	-0.0138
281.225	-0.5215	-0.0303	-0.0163
281.23	-0.5215	-0.029	-0.0151
281.235	-0.5215	-0.0303	-0.0163
281.24	-0.5215	-0.029	-0.0151
281.245	-0.5228	-0.029	-0.0151
281.25	-0.5228	-0.0303	-0.0138
281.255	-0.524	-0.0315	-0.0151
281.26	-0.5228	-0.0315	-0.0113
281.265	-0.5228	-0.0328	-0.0125
281.27	-0.5228	-0.0328	-0.0138
281.275	-0.5253	-0.0328	-0.0138
281.28	-0.5253	-0.034	-0.01
281.285	-0.5253	-0.0366	-0.0138
281.29	-0.5253	-0.0366	-0.0125
281.295	-0.5266	-0.0366	-0.0138
281.3	-0.5278	-0.0366	-0.0125
281.305	-0.5266	-0.0366	-0.0138
281.31	-0.5266	-0.0366	-0.0151
281.315	-0.5253	-0.0353	-0.0138
281.32	-0.5253	-0.0366	-0.01
281.325	-0.5253	-0.0353	-0.0138
281.33	-0.5278	-0.034	-0.0138
281.335	-0.5266	-0.0366	-0.0138
281.34	-0.5278	-0.034	-0.0113
281.345	-0.5253	-0.034	-0.0138
281.35	-0.5266	-0.034	-0.0125
281.355	-0.5266	-0.034	-0.0138
281.36	-0.5266	-0.034	-0.01
281.365	-0.5278	-0.0328	-0.01
281.37	-0.5266	-0.0328	-0.0138
281.375	-0.5266	-0.0328	-0.0113
281.38	-0.5253	-0.0328	-0.0113
281.385	-0.5253	-0.0303	-0.0125
281.39	-0.5253	-0.0315	-0.0138
281.395	-0.5266	-0.0303	-0.0113
281.4	-0.5253	-0.0303	-0.0125
281.405	-0.5215	-0.0303	-0.01
281.41	-0.5253	-0.029	-0.0113
281.415	-0.5266	-0.029	-0.0113
281.42	-0.524	-0.0277	-0.01
281.425	-0.524	-0.0239	-0.01
281.43	-0.5253	-0.0227	-0.0113
281.435	-0.524	-0.0201	-0.01
281.44	-0.5253	-0.0214	-0.01
281.445	-0.524	-0.0189	-0.01
281.45	-0.524	-0.0176	-0.0113
281.455	-0.5228	-0.0151	-0.01
281.46	-0.5228	-0.0125	-0.0113
281.465	-0.5202	-0.0075	-0.0087
281.47	-0.5202	-0.0062	-0.0113
281.475	-0.519	-0.0037	-0.0087
281.48	-0.5177	-0.0037	-0.01
281.485	-0.5165	0.0001	-0.0075
281.49	-0.5177	0.0014	-0.0113
281.495	-0.5139	0.0039	-0.0087
281.5	-0.5139	0.0027	-0.01
281.505	-0.5127	0.0052	-0.0075
281.51	-0.5127	0.0052	-0.0087
281.515	-0.5101	0.0065	-0.0062
281.52	-0.5114	0.0052	-0.0087
281.525	-0.5101	0.0052	-0.0062
281.53	-0.5114	0.0052	-0.0075
281.535	-0.5114	0.0039	-0.0075
281.54	-0.5114	0.0039	-0.01
281.545	-0.5114	0.0027	-0.0062
281.55	-0.5127	0.0014	-0.0087
281.555	-0.5127	0.0014	-0.0075
281.56	-0.5152	0.0001	-0.0075
281.565	-0.5127	0.0001	-0.0062
281.57	-0.5152	-0.0011	-0.0075
281.575	-0.5165	-0.0037	-0.0062
281.58	-0.5165	-0.0049	-0.0037
281.585	-0.5165	-0.0037	-0.0037
281.59	-0.5165	-0.0062	-0.0062
281.595	-0.5177	-0.0062	-0.0024
281.6	-0.5177	-0.0075	-0.0011
281.605	-0.519	-0.0075	-0.0024
281.61	-0.5215	-0.01	-0.0049
281.615	-0.519	-0.0113	-0.0024
281.62	-0.5215	-0.0113	-0.0011
281.625	-0.5202	-0.0113	-0.0024
281.63	-0.5228	-0.0151	-0.0037
281.635	-0.5253	-0.0151	-0.0037
281.64	-0.524	-0.0163	-0.0011
281.645	-0.5228	-0.0163	-0.0024
281.65	-0.5253	-0.0176	-0.0024
281.655	-0.5253	-0.0176	-0.0037
281.66	-0.5278	-0.0201	-0.0049
281.665	-0.524	-0.0201	-0.0049
281.67	-0.5266	-0.0214	-0.0037
281.675	-0.5266	-0.0227	-0.0049
281.68	-0.5266	-0.0227	-0.0049
281.685	-0.5266	-0.0239	-0.0049
281.69	-0.5291	-0.0277	-0.0049
281.695	-0.5291	-0.0252	-0.0062
281.7	-0.5278	-0.0277	-0.0062
281.705	-0.5291	-0.0277	-0.0087
281.71	-0.5291	-0.0277	-0.0075
281.715	-0.5278	-0.029	-0.0075
281.72	-0.5291	-0.0303	-0.0037
281.725	-0.5291	-0.029	-0.0087
281.73	-0.5291	-0.0303	-0.01
281.735	-0.5291	-0.0328	-0.0125
281.74	-0.5291	-0.0328	-0.0125
281.745	-0.5291	-0.0328	-0.0138
281.75	-0.5291	-0.034	-0.0151
281.755	-0.5291	-0.034	-0.0176
281.76	-0.5278	-0.034	-0.0163
281.765	-0.5266	-0.0328	-0.0189
281.77	-0.5278	-0.034	-0.0176
281.775	-0.5266	-0.0353	-0.0189
281.78	-0.5266	-0.034	-0.0176
281.785	-0.5253	-0.0353	-0.0189
281.79	-0.5253	-0.034	-0.0176
281.795	-0.5266	-0.034	-0.0189
281.8	-0.5266	-0.034	-0.0151
281.805	-0.5266	-0.034	-0.0163
281.81	-0.5278	-0.0328	-0.0151
281.815	-0.5266	-0.0328	-0.0138
281.82	-0.5278	-0.0328	-0.0113
281.825	-0.5278	-0.0315	-0.0125
281.83	-0.5278	-0.0315	-0.0201
281.835	-0.5304	-0.0315	-0.01
281.84	-0.5291	-0.0303	-0.01
281.845	-0.5291	-0.0303	-0.01
281.85	-0.5304	-0.029	-0.01
281.855	-0.5316	-0.029	-0.01
281.86	-0.5316	-0.0277	-0.01
281.865	-0.5316	-0.0252	-0.0087
281.87	-0.5316	-0.0252	-0.01
281.875	-0.5329	-0.0252	-0.0087
281.88	-0.5316	-0.0227	-0.01
281.885	-0.5316	-0.0227	-0.0087
281.89	-0.5316	-0.0214	-0.01
281.895	-0.5316	-0.0214	-0.0113
281.9	-0.5316	-0.0176	-0.01
281.905	-0.5316	-0.0189	-0.0125
281.91	-0.5304	-0.0176	-0.0113
281.915	-0.5304	-0.0163	-0.0113
281.92	-0.5304	-0.0151	-0.0087
281.925	-0.5291	-0.0151	-0.0138
281.93	-0.5291	-0.0125	-0.0138
281.935	-0.5291	-0.0113	-0.0087
281.94	-0.5291	-0.0113	-0.01
281.945	-0.5291	-0.0113	-0.01
281.95	-0.5278	-0.0087	-0.01
281.955	-0.5278	-0.0087	-0.01
281.96	-0.5304	-0.0075	-0.0075
281.965	-0.5278	-0.0075	-0.01
281.97	-0.5278	-0.0049	-0.0113
281.975	-0.5253	-0.0049	-0.01
281.98	-0.5278	-0.0024	-0.01
281.985	-0.5253	-0.0024	-0.0075
281.99	-0.524	-0.0037	-0.0087
281.995	-0.5253	-0.0024	-0.01
282	-0.524	-0.0024	-0.0087
282.005	-0.5228	-0.0037	-0.0075
282.01	-0.5215	-0.0024	-0.0087
282.015	-0.5215	-0.0037	-0.0075
282.02	-0.5228	-0.0049	-0.0087
282.025	-0.5228	-0.0037	-0.0075
282.03	-0.5228	-0.0037	-0.0087
282.035	-0.5228	-0.01	-0.0075
282.04	-0.524	-0.0075	-0.0062
282.045	-0.5228	-0.01	-0.0075
282.05	-0.5253	-0.01	-0.0062
282.055	-0.5304	-0.0138	-0.0087
282.06	-0.5253	-0.0138	-0.0062
282.065	-0.5266	-0.0151	-0.0062
282.07	-0.5253	-0.0138	-0.0062
282.075	-0.5266	-0.0163	-0.0087
282.08	-0.5278	-0.0138	-0.0062
282.085	-0.5291	-0.0163	-0.0075
282.09	-0.5278	-0.0151	-0.0075
282.095	-0.5291	-0.0163	-0.0075
282.1	-0.5291	-0.0151	-0.0049
282.105	-0.5278	-0.0138	-0.0062
282.11	-0.5278	-0.0125	-0.0075
282.115	-0.5291	-0.0138	-0.0062
282.12	-0.5291	-0.0138	-0.0087
282.125	-0.5291	-0.0151	-0.0062
282.13	-0.5278	-0.0125	-0.0075
282.135	-0.5278	-0.0163	-0.0087
282.14	-0.5266	-0.0163	-0.0087
282.145	-0.5266	-0.0163	-0.0087
282.15	-0.5266	-0.0189	-0.0201
282.155	-0.5266	-0.0201	-0.0075
282.16	-0.5278	-0.0201	-0.0062
282.165	-0.5278	-0.0214	-0.0075
282.17	-0.5278	-0.0227	-0.0087
282.175	-0.5291	-0.0252	-0.01
282.18	-0.5278	-0.0252	-0.0087
282.185	-0.5316	-0.0265	-0.0113
282.19	-0.5304	-0.0277	-0.0062
282.195	-0.5316	-0.029	-0.01
282.2	-0.5316	-0.029	-0.0087
282.205	-0.5329	-0.0315	-0.01
282.21	-0.5342	-0.0303	-0.0113
282.215	-0.5354	-0.0315	-0.01
282.22	-0.5342	-0.0315	-0.0113
282.225	-0.5342	-0.0303	-0.01
282.23	-0.5342	-0.0303	-0.01
282.235	-0.5354	-0.0315	-0.01
282.24	-0.5354	-0.0303	-0.01
282.245	-0.5342	-0.0303	-0.01
282.25	-0.5354	-0.0277	-0.01
282.255	-0.5354	-0.0315	-0.0113
282.26	-0.5342	-0.029	-0.0062
282.265	-0.5329	-0.0315	-0.0125
282.27	-0.5329	-0.0277	-0.0125
282.275	-0.5342	-0.0315	-0.0113
282.28	-0.5329	-0.0303	-0.0087
282.285	-0.5342	-0.0303	-0.0113
282.29	-0.5329	-0.029	-0.01
282.295	-0.5342	-0.0315	-0.0113
282.3	-0.5316	-0.0303	-0.0075
282.305	-0.5329	-0.0303	-0.0113
282.31	-0.5316	-0.0303	-0.0176
282.315	-0.5316	-0.0315	-0.0125
282.32	-0.5342	-0.0315	-0.0113
282.325	-0.5329	-0.0315	-0.0125
282.33	-0.5316	-0.0315	-0.0176
282.335	-0.5329	-0.0328	-0.0125
282.34	-0.5329	-0.0315	-0.01
282.345	-0.5342	-0.0315	-0.0113
282.35	-0.5329	-0.0303	-0.01
282.355	-0.5354	-0.034	-0.0113
282.36	-0.5342	-0.0328	-0.01
282.365	-0.5367	-0.0328	-0.0075
282.37	-0.5342	-0.0328	-0.01
282.375	-0.5354	-0.0328	-0.0113
282.38	-0.5329	-0.0328	-0.0075
282.385	-0.5354	-0.0328	-0.01
282.39	-0.5354	-0.0328	-0.0113
282.395	-0.5367	-0.0328	-0.01
282.4	-0.5354	-0.0328	-0.0087
282.405	-0.5367	-0.0328	-0.01
282.41	-0.5367	-0.0315	-0.0087
282.415	-0.543	-0.0315	-0.01
282.42	-0.538	-0.0315	-0.0087
282.425	-0.5392	-0.034	-0.0113
282.43	-0.538	-0.0303	-0.0087
282.435	-0.5392	-0.0315	-0.01
282.44	-0.5392	-0.0277	-0.0087
282.445	-0.5392	-0.0277	-0.0087
282.45	-0.538	-0.0265	-0.01
282.455	-0.5392	-0.0277	-0.01
282.46	-0.5392	-0.0239	-0.0075
282.465	-0.5405	-0.0265	-0.0075
282.47	-0.5392	-0.0239	-0.0075
282.475	-0.538	-0.0239	-0.01
282.48	-0.5392	-0.0227	-0.0087
282.485	-0.5392	-0.0214	-0.0087
282.49	-0.538	-0.0227	-0.0075
282.495	-0.5392	-0.0214	-0.0062
282.5	-0.5367	-0.0189	-0.0075
282.505	-0.5405	-0.0189	-0.0075
282.51	-0.538	-0.0176	-0.0075
282.515	-0.5392	-0.0189	-0.0075
282.52	-0.5367	-0.0163	-0.0075
282.525	-0.538	-0.0163	-0.0075
282.53	-0.5367	-0.0151	-0.0062
282.535	-0.5367	-0.0176	-0.0075
282.54	-0.5367	-0.0138	-0.0075
282.545	-0.5367	-0.0151	-0.0075
282.55	-0.5367	-0.0151	-0.0062
282.555	-0.5367	-0.0138	-0.0062
282.56	-0.5354	-0.0125	-0.0049
282.565	-0.5354	-0.0125	-0.0075
282.57	-0.5354	-0.0113	-0.0075
282.575	-0.5354	-0.0138	-0.0062
282.58	-0.5354	-0.0125	-0.0024
282.585	-0.5354	-0.0125	-0.0049
282.59	-0.5354	-0.0113	-0.0037
282.595	-0.5354	-0.0151	-0.0037
282.6	-0.5354	-0.0125	-0.0024
282.605	-0.5367	-0.0138	-0.0049
282.61	-0.5367	-0.0125	-0.0037
282.615	-0.5367	-0.0138	-0.0037
282.62	-0.5367	-0.0125	-0.0024
282.625	-0.5392	-0.0125	-0.0011
282.63	-0.5367	-0.0125	-0.0011
282.635	-0.538	-0.0125	-0.0024
282.64	-0.5392	-0.0125	-0.0011
282.645	-0.538	-0.0138	-0.0024
282.65	-0.5367	-0.0138	-0.0049
282.655	-0.538	-0.0138	-0.0037
282.66	-0.538	-0.0138	-0.0037
282.665	-0.538	-0.0138	-0.0049
282.67	-0.5367	-0.0125	-0.0049
282.675	-0.538	-0.0138	-0.0037
282.68	-0.538	-0.0151	-0.0049
282.685	-0.538	-0.0151	-0.0062
282.69	-0.5367	-0.0151	-0.0062
282.695	-0.5367	-0.0163	-0.0062
282.7	-0.538	-0.0176	-0.0049
282.705	-0.538	-0.0189	-0.0049
282.71	-0.5354	-0.0189	-0.0049
282.715	-0.5367	-0.0189	-0.0062
282.72	-0.5367	-0.0214	-0.0062
282.725	-0.5392	-0.0189	-0.0037
282.73	-0.5367	-0.0214	-0.0075
282.735	-0.538	-0.0214	-0.0049
282.74	-0.538	-0.0214	-0.0062
282.745	-0.5367	-0.0214	-0.0062
282.75	-0.5392	-0.0239	-0.0075
282.755	-0.5392	-0.0227	-0.0062
282.76	-0.5405	-0.0239	-0.0062
282.765	-0.5392	-0.0227	-0.0049
282.77	-0.538	-0.0239	-0.0062
282.775	-0.5392	-0.0265	-0.0075
282.78	-0.5392	-0.0265	-0.0087
282.785	-0.5392	-0.0252	-0.0075
282.79	-0.5392	-0.0265	-0.0075
282.795	-0.5405	-0.0277	-0.01
282.8	-0.5405	-0.0265	-0.0113
282.805	-0.5392	-0.0277	-0.0087
282.81	-0.5405	-0.0265	-0.0416
282.815	-0.5392	-0.0277	-0.0113
282.82	-0.5405	-0.0277	-0.0075
282.825	-0.5405	-0.0277	-0.0113
282.83	-0.5392	-0.0277	-0.0113
282.835	-0.5405	-0.0277	-0.0113
282.84	-0.5405	-0.0277	-0.0113
282.845	-0.5405	-0.0277	-0.0125
282.85	-0.5392	-0.0265	-0.0113
282.855	-0.5392	-0.0265	-0.01
282.86	-0.5392	-0.0252	-0.01
282.865	-0.5405	-0.0265	-0.01
282.87	-0.5405	-0.0252	-0.01
282.875	-0.543	-0.0252	-0.0075
282.88	-0.543	-0.0252	-0.0075
282.885	-0.543	-0.0252	-0.0087
282.89	-0.543	-0.0239	-0.0062
282.895	-0.543	-0.0239	-0.0075
282.9	-0.5443	-0.0252	-0.0062
282.905	-0.5456	-0.0227	-0.0075
282.91	-0.5456	-0.0214	-0.0075
282.915	-0.5468	-0.0227	-0.0062
282.92	-0.5468	-0.0201	-0.0062
282.925	-0.5468	-0.0201	-0.0037
282.93	-0.5456	-0.0214	-0.0062
282.935	-0.5456	-0.0227	-0.0049
282.94	-0.5468	-0.0201	-0.0075
282.945	-0.5456	-0.0201	-0.0062
282.95	-0.5443	-0.0214	-0.0075
282.955	-0.5443	-0.0201	-0.0062
282.96	-0.5456	-0.0201	-0.0062
282.965	-0.5443	-0.0201	-0.0062
282.97	-0.5456	-0.0214	-0.0075
282.975	-0.543	-0.0201	-0.0049
282.98	-0.5456	-0.0214	-0.0075
282.985	-0.5456	-0.0201	-0.0087
282.99	-0.5456	-0.0201	-0.0075
282.995	-0.5443	-0.0214	-0.0062
283	-0.5443	-0.0201	-0.0075
283.005	-0.5443	-0.0201	-0.0075
283.01	-0.5443	-0.0201	-0.0062
283.015	-0.5443	-0.0189	-0.0062
283.02	-0.5443	-0.0201	-0.0049
283.025	-0.5456	-0.0189	-0.0049
283.03	-0.543	-0.0201	-0.0062
283.035	-0.543	-0.0189	-0.0062
283.04	-0.5443	-0.0189	-0.0049
283.045	-0.543	-0.0176	-0.0037
283.05	-0.5443	-0.0189	-0.0062
283.055	-0.543	-0.0189	-0.0049
283.06	-0.543	-0.0201	-0.0037
283.065	-0.5456	-0.0189	-0.0062
283.07	-0.5443	-0.0189	-0.0049
283.075	-0.5443	-0.0189	-0.0049
283.08	-0.5418	-0.0189	-0.0049
283.085	-0.543	-0.0201	-0.0024
283.09	-0.5443	-0.0189	-0.0037
283.095	-0.543	-0.0189	-0.0049
283.1	-0.543	-0.0189	-0.0049
283.105	-0.5418	-0.0201	-0.0037
283.11	-0.5443	-0.0201	-0.0049
283.115	-0.5418	-0.0201	-0.0037
283.12	-0.543	-0.0227	-0.0037
283.125	-0.543	-0.0214	-0.0037
283.13	-0.543	-0.0201	-0.0049
283.135	-0.543	-0.0214	-0.0037
283.14	-0.543	-0.0227	-0.0049
283.145	-0.5418	-0.0227	-0.0037
283.15	-0.543	-0.0239	-0.0037
283.155	-0.543	-0.0239	-0.0024
283.16	-0.543	-0.0265	-0.0037
283.165	-0.543	-0.0277	-0.0024
283.17	-0.5456	-0.0265	-0.0049
283.175	-0.5443	-0.0277	-0.0011
283.18	-0.5456	-0.0277	-0.0037
283.185	-0.5456	-0.0277	-0.0011
283.19	-0.5468	-0.029	-0.0024
283.195	-0.5468	-0.029	-0.0011
283.2	-0.5456	-0.0303	-0.0011
283.205	-0.5456	-0.0303	-0.0024
283.21	-0.5456	-0.029	-0.0011
283.215	-0.5494	-0.029	-0.0024
283.22	-0.5468	-0.0315	-0.0011
283.225	-0.5557	-0.0315	-0.0024
283.23	-0.5468	-0.0315	-0.0024
283.235	-0.5456	-0.0328	-0.0024
283.24	-0.5468	-0.0315	-0.0011
283.245	-0.5468	-0.0315	-0.0049
283.25	-0.5456	-0.0328	-0.0049
283.255	-0.5481	-0.0328	-0.0049
283.26	-0.5468	-0.034	-0.0062
283.265	-0.5456	-0.0328	-0.0037
283.27	-0.5468	-0.034	-0.0075
283.275	-0.5468	-0.034	-0.0075
283.28	-0.5468	-0.034	-0.0062
283.285	-0.5506	-0.0353	-0.0075
283.29	-0.5456	-0.0328	-0.0075
283.295	-0.5443	-0.034	-0.0087
283.3	-0.5456	-0.034	-0.0087
283.305	-0.5456	-0.0315	-0.0075
283.31	-0.5456	-0.0328	-0.0087
283.315	-0.5456	-0.034	-0.0087
283.32	-0.5456	-0.034	-0.0062
283.325	-0.5443	-0.0328	-0.0049
283.33	-0.5468	-0.0328	-0.0062
283.335	-0.5468	-0.0328	-0.0062
283.34	-0.5468	-0.0315	-0.0075
283.345	-0.5494	-0.0328	-0.0062
283.35	-0.5481	-0.0315	-0.0049
283.355	-0.5481	-0.0315	-0.0037
283.36	-0.5494	-0.0315	-0.0049
283.365	-0.5494	-0.029	-0.0037
283.37	-0.5494	-0.0303	-0.0049
283.375	-0.5494	-0.0315	-0.0037
283.38	-0.5506	-0.0303	-0.0024
283.385	-0.5506	-0.029	-0.0024
283.39	-0.5519	-0.029	-0.0037
283.395	-0.5506	-0.029	-0.0037
283.4	-0.5519	-0.0303	-0.0037
283.405	-0.5519	-0.029	-0.0024
283.41	-0.5519	-0.0277	-0.0024
283.415	-0.5506	-0.0277	-0.0011
283.42	-0.5519	-0.0265	-0.0037
283.425	-0.5532	-0.0265	-0.0024
283.43	-0.5506	-0.0252	-0.0024
283.435	-0.5532	-0.0265	-0.0011
283.44	-0.5532	-0.0265	-0.0011
283.445	-0.5532	-0.0265	-0.0011
283.45	-0.5532	-0.0239	0.0001
283.455	-0.5519	-0.0252	-0.0011
283.46	-0.5544	-0.0239	0.0001
283.465	-0.557	-0.0252	0.0001
283.47	-0.5557	-0.0239	0.0001
283.475	-0.5544	-0.0227	0.0027
283.48	-0.5544	-0.0227	0.0001
283.485	-0.557	-0.0227	0.0001
283.49	-0.557	-0.0239	0.0027
283.495	-0.5582	-0.0252	0.0014
283.5	-0.5582	-0.0239	0.0039
283.505	-0.5582	-0.0227	0.0027
283.51	-0.5582	-0.0239	0.0001
283.515	-0.557	-0.0239	0.0027
283.52	-0.5582	-0.0239	0.0027
283.525	-0.5582	-0.0227	0.0027
283.53	-0.5582	-0.0227	0.0027
283.535	-0.557	-0.0227	0.0027
283.54	-0.557	-0.0227	0.0014
283.545	-0.5582	-0.0227	0.0001
283.55	-0.5582	-0.0252	0.0001
283.555	-0.557	-0.0227	0.0027
283.56	-0.557	-0.0239	0.0014
283.565	-0.5582	-0.0239	0.0014
283.57	-0.557	-0.0227	0.0001
283.575	-0.5557	-0.0252	0.0001
283.58	-0.557	-0.0252	0.0001
283.585	-0.5557	-0.0252	0.0014
283.59	-0.5557	-0.0252	0.0001
283.595	-0.5532	-0.0252	0.0027
283.6	-0.557	-0.0252	0.0027
283.605	-0.557	-0.0252	0.0027
283.61	-0.5557	-0.0239	0.0001
283.615	-0.5557	-0.0252	0.0014
283.62	-0.5557	-0.0252	0.0014
283.625	-0.5557	-0.0252	0.0001
283.63	-0.5532	-0.0252	0.0001
283.635	-0.5532	-0.0239	0.0001
283.64	-0.5557	-0.0227	0.0014
283.645	-0.5532	-0.0227	0.0014
283.65	-0.5544	-0.0214	0.0001
283.655	-0.5519	-0.0214	0.0014
283.66	-0.5532	-0.0214	0.0027
283.665	-0.5532	-0.0214	0.0001
283.67	-0.5519	-0.0201	-0.0011
283.675	-0.5519	-0.0189	0.0001
283.68	-0.5519	-0.0201	0.0014
283.685	-0.5494	-0.0189	0.0001
283.69	-0.5506	-0.0176	0.0001
283.695	-0.5494	-0.0176	0.0014
283.7	-0.5494	-0.0189	0.0014
283.705	-0.5506	-0.0189	0.0027
283.71	-0.5494	-0.0189	-0.0011
283.715	-0.5494	-0.0189	0.0014
283.72	-0.5494	-0.0176	0.0014
283.725	-0.5494	-0.0176	0.0014
283.73	-0.5481	-0.0176	0.0001
283.735	-0.5494	-0.0189	0.0014
283.74	-0.5494	-0.0189	0.0014
283.745	-0.5494	-0.0201	0.0027
283.75	-0.5506	-0.0189	0.0001
283.755	-0.5506	-0.0189	0.0027
283.76	-0.5519	-0.0189	0.0014
283.765	-0.5506	-0.0201	0.0027
283.77	-0.5506	-0.0176	0.0001
283.775	-0.5519	-0.0201	0.0027
283.78	-0.5519	-0.0189	0.0014
283.785	-0.5519	-0.0189	0.0014
283.79	-0.5519	-0.0201	0.0001
283.795	-0.5519	-0.0201	-0.0011
